date,client,library,frequency
2018-01-15,mobile,React,2032
2018-01-15,mobile,RequireJS,7964
2018-01-15,mobile,Rico,6
2018-01-15,mobile,RightJS,6
2018-01-15,mobile,Riot,118
2018-01-15,mobile,SPF,12
2018-01-15,mobile,SWFObject,14230
2018-01-15,mobile,Sammy,3
2018-01-15,mobile,Scriptaculous,1248
2018-01-15,mobile,ScrollMagic,1564
2018-01-15,mobile,Sea.js,414
2018-01-15,mobile,Socket.IO,1708
2018-01-15,mobile,Spine,32
2018-01-15,mobile,SproutCore,79
2018-01-15,mobile,Spry,21
2018-01-15,mobile,Swiffy,122
2018-01-15,mobile,Tween.js,253
2018-01-15,mobile,Two,2
2018-01-15,mobile,Underscore,20122
2018-01-15,mobile,Vaadin,7
2018-01-15,mobile,Velocity.js,1467
2018-01-15,mobile,Visibility.js,171
2018-01-15,mobile,Vue,1699
2018-01-15,mobile,WebFont Loader,11153
2018-01-15,mobile,YUI 2,6711
2018-01-15,mobile,YUI 3,2346
2018-01-15,mobile,Zepto.js,3594
2018-01-15,mobile,Zurb,8130
2018-01-15,mobile,base2,97
2018-01-15,mobile,boomerang.js,1099
2018-01-15,mobile,gRapha&euml;l,5
2018-01-15,mobile,jQuery,382165
2018-01-15,mobile,jQuery Mobile,15253
2018-01-15,mobile,jQuery Tools,9699
2018-01-15,mobile,jQuery UI,96524
2018-01-15,mobile,three.js,326
2018-01-15,mobile,yepnope,48592
2018-02-01,desktop,,1
2018-02-01,desktop,AmplifyJS,249
2018-02-01,desktop,Angular,628
2018-02-01,desktop,AngularJS,9849
2018-02-01,desktop,Backbone,8164
2018-02-01,desktop,Blackbird,257
2018-02-01,desktop,Bootstrap,70996
2018-02-01,desktop,Brewser,2
2018-02-01,desktop,CamanJS,25
2018-02-01,desktop,Can,86
2018-02-01,desktop,Closure Library,205
2018-02-01,desktop,ControlJS,16
2018-02-01,desktop,CreateJS,1945
2018-02-01,desktop,D3,1308
2018-02-01,desktop,DC.js,3
2018-02-01,desktop,Dojo,1565
2018-02-01,desktop,Ember.js,304
2018-02-01,desktop,Ext JS,405
2018-02-01,desktop,Fabric.js,139
2018-02-01,desktop,FastClick,6349
2018-02-01,desktop,FlexSlider,37431
2018-02-01,desktop,FlotCharts,830
2018-02-01,desktop,FuseJS,37
2018-02-01,desktop,GWT,564
2018-02-01,desktop,Glow,14
2018-02-01,desktop,Google Maps,16637
2018-02-01,desktop,Greensock JS,11555
2018-02-01,desktop,Hammer.js,6344
2018-02-01,desktop,Handlebars,6350
2018-02-01,desktop,Head JS,1873
2018-02-01,desktop,Highcharts,2116
2018-02-01,desktop,IfVisible.js,192
2018-02-01,desktop,InfoVis,12
2018-02-01,desktop,Ink,19
2018-02-01,desktop,Isotope,16383
2018-02-01,desktop,Kendo UI,535
2018-02-01,desktop,Knockout,2380
2018-02-01,desktop,LABjs,1176
2018-02-01,desktop,Leaflet,1405
2018-02-01,desktop,Lo-Dash,11651
2018-02-01,desktop,Mapbox,177
2018-02-01,desktop,Marionette,575
2018-02-01,desktop,Material Design Lite,441
2018-02-01,desktop,Matter.js,4
2018-02-01,desktop,MochiKit,1
2018-02-01,desktop,Modernizr,72541
2018-02-01,desktop,Moment Timezone,2488
2018-02-01,desktop,Moment.js,17076
2018-02-01,desktop,MooTools,7703
2018-02-01,desktop,Mustache,4642
2018-02-01,desktop,Paper.js,34
2018-02-01,desktop,Pixi.js,112
2018-02-01,desktop,Polymer,187
2018-02-01,desktop,Popcorn.js,36
2018-02-01,desktop,Prototype,8388
2018-02-01,desktop,Pusher,826
2018-02-01,desktop,Qooxdoo,14
2018-02-01,desktop,React,1963
2018-02-01,desktop,RequireJS,8081
2018-02-01,desktop,Rico,10
2018-02-01,desktop,RightJS,4
2018-02-01,desktop,Riot,137
2018-02-01,desktop,SPF,33
2018-02-01,desktop,SWFObject,17283
2018-02-01,desktop,Sammy,3
2018-02-01,desktop,Scriptaculous,1487
2018-02-01,desktop,ScrollMagic,1630
2018-02-01,desktop,Sea.js,443
2018-02-01,desktop,Socket.IO,1796
2018-02-01,desktop,Spine,33
2018-02-01,desktop,SproutCore,90
2018-02-01,desktop,Spry,19
2018-02-01,desktop,Swiffy,154
2018-02-01,desktop,Tween.js,266
2018-02-01,desktop,Two,2
2018-02-01,desktop,Underscore,20589
2018-02-01,desktop,Vaadin,6
2018-02-01,desktop,Velocity.js,1540
2018-02-01,desktop,Visibility.js,183
2018-02-01,desktop,Vue,1685
2018-02-01,desktop,WebFont Loader,12108
2018-02-01,desktop,YUI 2,8073
2018-02-01,desktop,YUI 3,2467
2018-02-01,desktop,Zepto.js,1473
2018-02-01,desktop,Zurb,8101
2018-02-01,desktop,base2,155
2018-02-01,desktop,boomerang.js,1279
2018-02-01,desktop,gRapha&euml;l,5
2018-02-01,desktop,jQuery,386269
2018-02-01,desktop,jQuery Mobile,10284
2018-02-01,desktop,jQuery Tools,11129
2018-02-01,desktop,jQuery UI,102009
2018-02-01,desktop,three.js,368
2018-02-01,desktop,yepnope,49650
2018-02-01,mobile,,1
2018-02-01,mobile,AmplifyJS,273
2018-02-01,mobile,Angular,684
2018-02-01,mobile,AngularJS,10068
2018-02-01,mobile,Backbone,7922
2018-02-01,mobile,Blackbird,264
2018-02-01,mobile,Bootstrap,69962
2018-02-01,mobile,Brewser,2
2018-02-01,mobile,CamanJS,23
2018-02-01,mobile,Can,120
2018-02-01,mobile,Closure Library,193
2018-02-01,mobile,ControlJS,12
2018-02-01,mobile,CreateJS,1849
2018-02-01,mobile,D3,1268
2018-02-01,mobile,DC.js,2
2018-02-01,mobile,Dojo,1392
2018-02-01,mobile,Ember.js,290
2018-02-01,mobile,Ext JS,388
2018-02-01,mobile,Fabric.js,142
2018-02-01,mobile,FastClick,9751
2018-02-01,mobile,FlexSlider,36687
2018-02-01,mobile,FlotCharts,775
2018-02-01,mobile,FuseJS,34
2018-02-01,mobile,GWT,535
2018-02-01,mobile,Glow,15
2018-02-01,mobile,Google Maps,16367
2018-02-01,mobile,Greensock JS,11173
2018-02-01,mobile,Hammer.js,7421
2018-02-01,mobile,Handlebars,6043
2018-02-01,mobile,Head JS,1764
2018-02-01,mobile,Highcharts,1812
2018-02-01,mobile,IfVisible.js,193
2018-02-01,mobile,InfoVis,10
2018-02-01,mobile,Ink,19
2018-02-01,mobile,Isotope,15872
2018-02-01,mobile,Kendo UI,523
2018-02-01,mobile,Knockout,2246
2018-02-01,mobile,LABjs,1001
2018-02-01,mobile,Leaflet,1224
2018-02-01,mobile,Lo-Dash,11492
2018-02-01,mobile,Mapbox,155
2018-02-01,mobile,Marionette,542
2018-02-01,mobile,Material Design Lite,475
2018-02-01,mobile,Matter.js,3
2018-02-01,mobile,MochiKit,1
2018-02-01,mobile,Modernizr,70599
2018-02-01,mobile,Moment Timezone,2392
2018-02-01,mobile,Moment.js,16365
2018-02-01,mobile,MooTools,7258
2018-02-01,mobile,Mustache,4380
2018-02-01,mobile,Paper.js,37
2018-02-01,mobile,Pixi.js,95
2018-02-01,mobile,Polymer,169
2018-02-01,mobile,Popcorn.js,34
2018-02-01,mobile,Prototype,7946
2018-02-01,mobile,Pusher,749
2018-02-01,mobile,Qooxdoo,12
2018-02-01,mobile,React,1997
2018-02-01,mobile,RequireJS,7955
2018-02-01,mobile,Rico,7
2018-02-01,mobile,RightJS,6
2018-02-01,mobile,Riot,119
2018-02-01,mobile,SPF,13
2018-02-01,mobile,SWFObject,14019
2018-02-01,mobile,Sammy,3
2018-02-01,mobile,Scriptaculous,1240
2018-02-01,mobile,ScrollMagic,1576
2018-02-01,mobile,Sea.js,395
2018-02-01,mobile,Socket.IO,1688
2018-02-01,mobile,Spine,30
2018-02-01,mobile,SproutCore,84
2018-02-01,mobile,Spry,21
2018-02-01,mobile,Swiffy,117
2018-02-01,mobile,Tween.js,246
2018-02-01,mobile,Two,2
2018-02-01,mobile,Underscore,20058
2018-02-01,mobile,Vaadin,6
2018-02-01,mobile,Velocity.js,1481
2018-02-01,mobile,Visibility.js,177
2018-02-01,mobile,Vue,1767
2018-02-01,mobile,WebFont Loader,11195
2018-02-01,mobile,YUI 2,6653
2018-02-01,mobile,YUI 3,2334
2018-02-01,mobile,Zepto.js,3706
2018-02-01,mobile,Zurb,8144
2018-02-01,mobile,base2,97
2018-02-01,mobile,boomerang.js,1130
2018-02-01,mobile,gRapha&euml;l,5
2018-02-01,mobile,jQuery,380264
2018-02-01,mobile,jQuery Mobile,15179
2018-02-01,mobile,jQuery Tools,9545
2018-02-01,mobile,jQuery UI,95950
2018-02-01,mobile,three.js,327
2018-02-01,mobile,yepnope,48122
2018-02-15,desktop,,1
2018-02-15,desktop,AmplifyJS,256
2018-02-15,desktop,Angular,658
2018-02-15,desktop,AngularJS,9947
2018-02-15,desktop,Backbone,8209
2018-02-15,desktop,Blackbird,257
2018-02-15,desktop,Bootstrap,71899
2018-02-15,desktop,Brewser,2
2018-02-15,desktop,CamanJS,26
2018-02-15,desktop,Can,87
2018-02-15,desktop,Closure Library,209
2018-02-15,desktop,ControlJS,16
2018-02-15,desktop,CreateJS,1959
2018-02-15,desktop,D3,1318
2018-02-15,desktop,DC.js,3
2018-02-15,desktop,Dojo,1593
2018-02-15,desktop,Ember.js,307
2018-02-15,desktop,Ext JS,431
2018-02-15,desktop,Fabric.js,139
2018-02-15,desktop,FastClick,6400
2018-02-15,desktop,FlexSlider,37800
2018-02-15,desktop,FlotCharts,835
2018-02-15,desktop,FuseJS,37
2018-02-15,desktop,GWT,564
2018-02-15,desktop,Glow,14
2018-02-15,desktop,Google Maps,16839
2018-02-15,desktop,Greensock JS,11706
2018-02-15,desktop,Hammer.js,6491
2018-02-15,desktop,Handlebars,6396
2018-02-15,desktop,Head JS,1871
2018-02-15,desktop,Highcharts,2130
2018-02-15,desktop,IfVisible.js,190
2018-02-15,desktop,InfoVis,11
2018-02-15,desktop,Ink,19
2018-02-15,desktop,Isotope,16639
2018-02-15,desktop,Kendo UI,544
2018-02-15,desktop,Knockout,2388
2018-02-15,desktop,LABjs,1187
2018-02-15,desktop,Leaflet,1422
2018-02-15,desktop,Lo-Dash,11809
2018-02-15,desktop,Mapbox,182
2018-02-15,desktop,Marionette,574
2018-02-15,desktop,Material Design Lite,440
2018-02-15,desktop,Matter.js,4
2018-02-15,desktop,MochiKit,1
2018-02-15,desktop,Modernizr,73142
2018-02-15,desktop,Moment Timezone,2535
2018-02-15,desktop,Moment.js,17380
2018-02-15,desktop,MooTools,7752
2018-02-15,desktop,Mustache,4696
2018-02-15,desktop,Paper.js,34
2018-02-15,desktop,Pixi.js,112
2018-02-15,desktop,Polymer,211
2018-02-15,desktop,Popcorn.js,34
2018-02-15,desktop,Prototype,8441
2018-02-15,desktop,Pusher,835
2018-02-15,desktop,Qooxdoo,14
2018-02-15,desktop,React,1974
2018-02-15,desktop,RequireJS,8185
2018-02-15,desktop,Rico,10
2018-02-15,desktop,RightJS,4
2018-02-15,desktop,Riot,141
2018-02-15,desktop,SPF,57
2018-02-15,desktop,SWFObject,17317
2018-02-15,desktop,Sammy,3
2018-02-15,desktop,Scriptaculous,1499
2018-02-15,desktop,ScrollMagic,1653
2018-02-15,desktop,Sea.js,438
2018-02-15,desktop,Socket.IO,1805
2018-02-15,desktop,Spine,32
2018-02-15,desktop,SproutCore,91
2018-02-15,desktop,Spry,19
2018-02-15,desktop,Swiffy,149
2018-02-15,desktop,Tween.js,268
2018-02-15,desktop,Two,2
2018-02-15,desktop,Underscore,20748
2018-02-15,desktop,Vaadin,8
2018-02-15,desktop,Velocity.js,1563
2018-02-15,desktop,Visibility.js,186
2018-02-15,desktop,Vue,1742
2018-02-15,desktop,WebFont Loader,12288
2018-02-15,desktop,YUI 2,8118
2018-02-15,desktop,YUI 3,2484
2018-02-15,desktop,Zepto.js,1523
2018-02-15,desktop,Zurb,8195
2018-02-15,desktop,base2,159
2018-02-15,desktop,boomerang.js,1316
2018-02-15,desktop,gRapha&euml;l,5
2018-02-15,desktop,jQuery,389703
2018-02-15,desktop,jQuery Mobile,10407
2018-02-15,desktop,jQuery Tools,11161
2018-02-15,desktop,jQuery UI,102923
2018-02-15,desktop,three.js,381
2018-02-15,desktop,yepnope,50007
2018-02-15,mobile,,1
2018-02-15,mobile,AmplifyJS,276
2018-02-15,mobile,Angular,711
2018-02-15,mobile,AngularJS,10074
2018-02-15,mobile,Backbone,7904
2018-02-15,mobile,Blackbird,261
2018-02-15,mobile,Bootstrap,70220
2018-02-15,mobile,Brewser,2
2018-02-15,mobile,CamanJS,23
2018-02-15,mobile,Can,120
2018-02-15,mobile,Closure Library,217
2018-02-15,mobile,ControlJS,13
2018-02-15,mobile,CreateJS,1865
2018-02-15,mobile,D3,1263
2018-02-15,mobile,DC.js,2
2018-02-15,mobile,Dojo,1423
2018-02-15,mobile,Ember.js,293
2018-02-15,mobile,Ext JS,405
2018-02-15,mobile,Fabric.js,141
2018-02-15,mobile,FastClick,9702
2018-02-15,mobile,FlexSlider,36623
2018-02-15,mobile,FlotCharts,782
2018-02-15,mobile,FuseJS,34
2018-02-15,mobile,GWT,532
2018-02-15,mobile,Glow,15
2018-02-15,mobile,Google Maps,16408
2018-02-15,mobile,Greensock JS,11224
2018-02-15,mobile,Hammer.js,7530
2018-02-15,mobile,Handlebars,6059
2018-02-15,mobile,Head JS,1756
2018-02-15,mobile,Highcharts,1822
2018-02-15,mobile,IfVisible.js,193
2018-02-15,mobile,InfoVis,10
2018-02-15,mobile,Ink,19
2018-02-15,mobile,Isotope,15960
2018-02-15,mobile,Kendo UI,530
2018-02-15,mobile,Knockout,2256
2018-02-15,mobile,LABjs,1003
2018-02-15,mobile,Leaflet,1235
2018-02-15,mobile,Lo-Dash,11524
2018-02-15,mobile,Mapbox,159
2018-02-15,mobile,Marionette,542
2018-02-15,mobile,Material Design Lite,473
2018-02-15,mobile,Matter.js,3
2018-02-15,mobile,MochiKit,1
2018-02-15,mobile,Modernizr,70561
2018-02-15,mobile,Moment Timezone,2414
2018-02-15,mobile,Moment.js,16573
2018-02-15,mobile,MooTools,7202
2018-02-15,mobile,Mustache,4404
2018-02-15,mobile,Paper.js,38
2018-02-15,mobile,Pixi.js,94
2018-02-15,mobile,Polymer,171
2018-02-15,mobile,Popcorn.js,33
2018-02-15,mobile,Prototype,7893
2018-02-15,mobile,Pusher,761
2018-02-15,mobile,Qooxdoo,11
2018-02-15,mobile,React,1992
2018-02-15,mobile,RequireJS,7997
2018-02-15,mobile,Rico,7
2018-02-15,mobile,RightJS,6
2018-02-15,mobile,Riot,124
2018-02-15,mobile,SPF,15
2018-02-15,mobile,SWFObject,13905
2018-02-15,mobile,Sammy,3
2018-02-15,mobile,Scriptaculous,1227
2018-02-15,mobile,ScrollMagic,1592
2018-02-15,mobile,Sea.js,397
2018-02-15,mobile,Socket.IO,1677
2018-02-15,mobile,Spine,30
2018-02-15,mobile,SproutCore,84
2018-02-15,mobile,Spry,21
2018-02-15,mobile,Swiffy,115
2018-02-15,mobile,Tween.js,250
2018-02-15,mobile,Two,2
2018-02-15,mobile,Underscore,20093
2018-02-15,mobile,Vaadin,8
2018-02-15,mobile,Velocity.js,1498
2018-02-15,mobile,Visibility.js,180
2018-02-15,mobile,Vue,1806
2018-02-15,mobile,WebFont Loader,11240
2018-02-15,mobile,YUI 2,6666
2018-02-15,mobile,YUI 3,2340
2018-02-15,mobile,Zepto.js,3744
2018-02-15,mobile,Zurb,8162
2018-02-15,mobile,base2,100
2018-02-15,mobile,boomerang.js,1165
2018-02-15,mobile,gRapha&euml;l,5
2018-02-15,mobile,jQuery,380254
2018-02-15,mobile,jQuery Mobile,15207
2018-02-15,mobile,jQuery Tools,9532
2018-02-15,mobile,jQuery UI,96148
2018-02-15,mobile,three.js,337
2018-02-15,mobile,yepnope,48021
2018-03-01,desktop,,1
2018-03-01,desktop,AmplifyJS,255
2018-03-01,desktop,Angular,713
2018-03-01,desktop,AngularJS,9917
2018-03-01,desktop,Backbone,8212
2018-03-01,desktop,Blackbird,258
2018-03-01,desktop,Bootstrap,72180
2018-03-01,desktop,Brewser,2
2018-03-01,desktop,CamanJS,25
2018-03-01,desktop,Can,87
2018-03-01,desktop,Closure Library,215
2018-03-01,desktop,ControlJS,16
2018-03-01,desktop,CreateJS,1940
2018-03-01,desktop,D3,1320
2018-03-01,desktop,DC.js,3
2018-03-01,desktop,Dojo,1616
2018-03-01,desktop,Ember.js,306
2018-03-01,desktop,Ext JS,443
2018-03-01,desktop,Fabric.js,142
2018-03-01,desktop,FastClick,6364
2018-03-01,desktop,FlexSlider,37651
2018-03-01,desktop,FlotCharts,835
2018-03-01,desktop,FuseJS,37
2018-03-01,desktop,GWT,550
2018-03-01,desktop,Glow,14
2018-03-01,desktop,Google Maps,16873
2018-03-01,desktop,Greensock JS,11720
2018-03-01,desktop,Hammer.js,6537
2018-03-01,desktop,Handlebars,6455
2018-03-01,desktop,Head JS,1860
2018-03-01,desktop,Highcharts,2137
2018-03-01,desktop,IfVisible.js,190
2018-03-01,desktop,InfoVis,11
2018-03-01,desktop,Ink,18
2018-03-01,desktop,Isotope,16700
2018-03-01,desktop,Kendo UI,543
2018-03-01,desktop,Knockout,2380
2018-03-01,desktop,LABjs,1178
2018-03-01,desktop,Leaflet,1413
2018-03-01,desktop,Lo-Dash,11899
2018-03-01,desktop,Mapbox,182
2018-03-01,desktop,Marionette,571
2018-03-01,desktop,Material Design Lite,441
2018-03-01,desktop,Matter.js,4
2018-03-01,desktop,MochiKit,1
2018-03-01,desktop,Modernizr,72986
2018-03-01,desktop,Moment Timezone,2552
2018-03-01,desktop,Moment.js,17532
2018-03-01,desktop,MooTools,7707
2018-03-01,desktop,Mustache,4762
2018-03-01,desktop,Paper.js,35
2018-03-01,desktop,Pixi.js,111
2018-03-01,desktop,Polymer,193
2018-03-01,desktop,Popcorn.js,35
2018-03-01,desktop,Prototype,8426
2018-03-01,desktop,Pusher,832
2018-03-01,desktop,Qooxdoo,14
2018-03-01,desktop,React,1969
2018-03-01,desktop,RequireJS,8215
2018-03-01,desktop,Rico,10
2018-03-01,desktop,RightJS,4
2018-03-01,desktop,Riot,148
2018-03-01,desktop,SPF,37
2018-03-01,desktop,SWFObject,17146
2018-03-01,desktop,Sammy,3
2018-03-01,desktop,Scriptaculous,1509
2018-03-01,desktop,ScrollMagic,1675
2018-03-01,desktop,Sea.js,438
2018-03-01,desktop,Socket.IO,1824
2018-03-01,desktop,Spine,33
2018-03-01,desktop,SproutCore,94
2018-03-01,desktop,Spry,19
2018-03-01,desktop,Swiffy,147
2018-03-01,desktop,Tween.js,274
2018-03-01,desktop,Two,2
2018-03-01,desktop,Underscore,20881
2018-03-01,desktop,Vaadin,8
2018-03-01,desktop,Velocity.js,1581
2018-03-01,desktop,Visibility.js,186
2018-03-01,desktop,Vue,1765
2018-03-01,desktop,WebFont Loader,12350
2018-03-01,desktop,YUI 2,8134
2018-03-01,desktop,YUI 3,2474
2018-03-01,desktop,Zepto.js,1551
2018-03-01,desktop,Zurb,8253
2018-03-01,desktop,base2,164
2018-03-01,desktop,boomerang.js,1346
2018-03-01,desktop,gRapha&euml;l,5
2018-03-01,desktop,jQuery,389409
2018-03-01,desktop,jQuery Mobile,10454
2018-03-01,desktop,jQuery Tools,11070
2018-03-01,desktop,jQuery UI,102876
2018-03-01,desktop,three.js,384
2018-03-01,desktop,yepnope,49817
2018-03-01,mobile,,1
2018-03-01,mobile,AmplifyJS,277
2018-03-01,mobile,Angular,769
2018-03-01,mobile,AngularJS,10037
2018-03-01,mobile,Backbone,7906
2018-03-01,mobile,Blackbird,261
2018-03-01,mobile,Bootstrap,70483
2018-03-01,mobile,Brewser,2
2018-03-01,mobile,CamanJS,22
2018-03-01,mobile,Can,113
2018-03-01,mobile,Closure Library,226
2018-03-01,mobile,ControlJS,12
2018-03-01,mobile,CreateJS,1844
2018-03-01,mobile,D3,1262
2018-03-01,mobile,DC.js,2
2018-03-01,mobile,Dojo,1444
2018-03-01,mobile,Ember.js,286
2018-03-01,mobile,Ext JS,414
2018-03-01,mobile,Fabric.js,145
2018-03-01,mobile,FastClick,9654
2018-03-01,mobile,FlexSlider,36509
2018-03-01,mobile,FlotCharts,771
2018-03-01,mobile,FuseJS,34
2018-03-01,mobile,GWT,525
2018-03-01,mobile,Glow,16
2018-03-01,mobile,Google Maps,16469
2018-03-01,mobile,Greensock JS,11232
2018-03-01,mobile,Hammer.js,7581
2018-03-01,mobile,Handlebars,6100
2018-03-01,mobile,Head JS,1755
2018-03-01,mobile,Highcharts,1829
2018-03-01,mobile,IfVisible.js,191
2018-03-01,mobile,InfoVis,10
2018-03-01,mobile,Ink,18
2018-03-01,mobile,Isotope,15996
2018-03-01,mobile,Kendo UI,526
2018-03-01,mobile,Knockout,2260
2018-03-01,mobile,LABjs,1004
2018-03-01,mobile,Leaflet,1235
2018-03-01,mobile,Lo-Dash,11629
2018-03-01,mobile,Mapbox,163
2018-03-01,mobile,Marionette,542
2018-03-01,mobile,Material Design Lite,477
2018-03-01,mobile,Matter.js,3
2018-03-01,mobile,MochiKit,1
2018-03-01,mobile,Modernizr,70371
2018-03-01,mobile,Moment Timezone,2429
2018-03-01,mobile,Moment.js,16664
2018-03-01,mobile,MooTools,7188
2018-03-01,mobile,Mustache,4454
2018-03-01,mobile,Paper.js,38
2018-03-01,mobile,Pixi.js,97
2018-03-01,mobile,Polymer,171
2018-03-01,mobile,Popcorn.js,33
2018-03-01,mobile,Prototype,7874
2018-03-01,mobile,Pusher,757
2018-03-01,mobile,Qooxdoo,12
2018-03-01,mobile,React,1970
2018-03-01,mobile,RequireJS,8022
2018-03-01,mobile,Rico,7
2018-03-01,mobile,RightJS,6
2018-03-01,mobile,Riot,129
2018-03-01,mobile,SPF,14
2018-03-01,mobile,SWFObject,13783
2018-03-01,mobile,Sammy,3
2018-03-01,mobile,Scriptaculous,1231
2018-03-01,mobile,ScrollMagic,1613
2018-03-01,mobile,Sea.js,397
2018-03-01,mobile,Socket.IO,1703
2018-03-01,mobile,Spine,30
2018-03-01,mobile,SproutCore,86
2018-03-01,mobile,Spry,20
2018-03-01,mobile,Swiffy,111
2018-03-01,mobile,Tween.js,255
2018-03-01,mobile,Two,2
2018-03-01,mobile,Underscore,20166
2018-03-01,mobile,Vaadin,8
2018-03-01,mobile,Velocity.js,1515
2018-03-01,mobile,Visibility.js,180
2018-03-01,mobile,Vue,1834
2018-03-01,mobile,WebFont Loader,11311
2018-03-01,mobile,YUI 2,6718
2018-03-01,mobile,YUI 3,2336
2018-03-01,mobile,Zepto.js,3788
2018-03-01,mobile,Zurb,8223
2018-03-01,mobile,base2,102
2018-03-01,mobile,boomerang.js,1204
2018-03-01,mobile,gRapha&euml;l,5
2018-03-01,mobile,jQuery,380018
2018-03-01,mobile,jQuery Mobile,15205
2018-03-01,mobile,jQuery Tools,9483
2018-03-01,mobile,jQuery UI,96093
2018-03-01,mobile,three.js,337
2018-03-01,mobile,yepnope,47805
2018-03-15,desktop,,1
2018-03-15,desktop,AmplifyJS,251
2018-03-15,desktop,Angular,742
2018-03-15,desktop,AngularJS,9439
2018-03-15,desktop,Backbone,8190
2018-03-15,desktop,Blackbird,260
2018-03-15,desktop,Bootstrap,72372
2018-03-15,desktop,Brewser,2
2018-03-15,desktop,CamanJS,25
2018-03-15,desktop,Can,88
2018-03-15,desktop,Closure Library,215
2018-03-15,desktop,ControlJS,16
2018-03-15,desktop,CreateJS,1935
2018-03-15,desktop,D3,1327
2018-03-15,desktop,DC.js,3
2018-03-15,desktop,Dojo,1627
2018-03-15,desktop,Ember.js,298
2018-03-15,desktop,Ext JS,433
2018-03-15,desktop,Fabric.js,142
2018-03-15,desktop,FastClick,6360
2018-03-15,desktop,FlexSlider,37504
2018-03-15,desktop,FlotCharts,829
2018-03-15,desktop,FuseJS,38
2018-03-15,desktop,GWT,549
2018-03-15,desktop,Glow,14
2018-03-15,desktop,Google Maps,16875
2018-03-15,desktop,Greensock JS,11674
2018-03-15,desktop,Hammer.js,6591
2018-03-15,desktop,Handlebars,6476
2018-03-15,desktop,Head JS,1848
2018-03-15,desktop,Highcharts,2125
2018-03-15,desktop,IfVisible.js,191
2018-03-15,desktop,InfoVis,10
2018-03-15,desktop,Ink,18
2018-03-15,desktop,Isotope,16767
2018-03-15,desktop,Kendo UI,537
2018-03-15,desktop,Knockout,2378
2018-03-15,desktop,LABjs,1159
2018-03-15,desktop,Leaflet,1416
2018-03-15,desktop,Lo-Dash,11944
2018-03-15,desktop,Mapbox,180
2018-03-15,desktop,Marionette,577
2018-03-15,desktop,Material Design Lite,446
2018-03-15,desktop,Matter.js,3
2018-03-15,desktop,MochiKit,1
2018-03-15,desktop,Modernizr,72704
2018-03-15,desktop,Moment Timezone,2585
2018-03-15,desktop,Moment.js,17148
2018-03-15,desktop,MooTools,7640
2018-03-15,desktop,Mustache,4749
2018-03-15,desktop,Paper.js,35
2018-03-15,desktop,Pixi.js,107
2018-03-15,desktop,Polymer,192
2018-03-15,desktop,Popcorn.js,37
2018-03-15,desktop,Prototype,8383
2018-03-15,desktop,Pusher,819
2018-03-15,desktop,Qooxdoo,14
2018-03-15,desktop,React,1954
2018-03-15,desktop,RequireJS,8228
2018-03-15,desktop,Rico,10
2018-03-15,desktop,RightJS,4
2018-03-15,desktop,Riot,154
2018-03-15,desktop,SPF,34
2018-03-15,desktop,SWFObject,16981
2018-03-15,desktop,Sammy,3
2018-03-15,desktop,Scriptaculous,1506
2018-03-15,desktop,ScrollMagic,1685
2018-03-15,desktop,Sea.js,428
2018-03-15,desktop,Socket.IO,1806
2018-03-15,desktop,Spine,30
2018-03-15,desktop,SproutCore,94
2018-03-15,desktop,Spry,19
2018-03-15,desktop,Swiffy,142
2018-03-15,desktop,Tween.js,279
2018-03-15,desktop,Two,2
2018-03-15,desktop,Underscore,20903
2018-03-15,desktop,Vaadin,8
2018-03-15,desktop,Velocity.js,1503
2018-03-15,desktop,Visibility.js,186
2018-03-15,desktop,Vue,1798
2018-03-15,desktop,WebFont Loader,12427
2018-03-15,desktop,YUI 2,8142
2018-03-15,desktop,YUI 3,2481
2018-03-15,desktop,Zepto.js,1541
2018-03-15,desktop,Zurb,8283
2018-03-15,desktop,base2,166
2018-03-15,desktop,boomerang.js,1412
2018-03-15,desktop,gRapha&euml;l,5
2018-03-15,desktop,jQuery,388022
2018-03-15,desktop,jQuery Mobile,10486
2018-03-15,desktop,jQuery Tools,10970
2018-03-15,desktop,jQuery UI,102194
2018-03-15,desktop,three.js,379
2018-03-15,desktop,yepnope,49511
2018-03-15,mobile,,1
2018-03-15,mobile,AmplifyJS,276
2018-03-15,mobile,Angular,784
2018-03-15,mobile,AngularJS,9553
2018-03-15,mobile,Backbone,7864
2018-03-15,mobile,Blackbird,265
2018-03-15,mobile,Bootstrap,70747
2018-03-15,mobile,Brewser,2
2018-03-15,mobile,CamanJS,22
2018-03-15,mobile,Can,110
2018-03-15,mobile,Closure Library,227
2018-03-15,mobile,ControlJS,13
2018-03-15,mobile,CreateJS,1839
2018-03-15,mobile,D3,1265
2018-03-15,mobile,DC.js,2
2018-03-15,mobile,Dojo,1457
2018-03-15,mobile,Ember.js,289
2018-03-15,mobile,Ext JS,398
2018-03-15,mobile,Fabric.js,146
2018-03-15,mobile,FastClick,9618
2018-03-15,mobile,FlexSlider,36332
2018-03-15,mobile,FlotCharts,765
2018-03-15,mobile,FuseJS,35
2018-03-15,mobile,GWT,526
2018-03-15,mobile,Glow,15
2018-03-15,mobile,Google Maps,16463
2018-03-15,mobile,Greensock JS,11182
2018-03-15,mobile,Hammer.js,7617
2018-03-15,mobile,Handlebars,6151
2018-03-15,mobile,Head JS,1751
2018-03-15,mobile,Highcharts,1831
